film_id,title,category,description,release_year,language,actor_first_name,actor_last_name,rental_duration,rental_rate,length,replacement_cost,rating
25,Angels Life,New,A Thoughtful Display of a Woman And a Astronaut who must Battle a Robot in Berlin,2006,English             ,Christopher,Berry,3,2.99,74,15.99,G
25,Angels Life,New,A Thoughtful Display of a Woman And a Astronaut who must Battle a Robot in Berlin,2006,English             ,Ed,Mansfield,3,2.99,74,15.99,G
25,Angels Life,New,A Thoughtful Display of a Woman And a Astronaut who must Battle a Robot in Berlin,2006,English             ,Nick,Degeneres,3,2.99,74,15.99,G
25,Angels Life,New,A Thoughtful Display of a Woman And a Astronaut who must Battle a Robot in Berlin,2006,English             ,Laurence,Bullock,3,2.99,74,15.99,G
25,Angels Life,New,A Thoughtful Display of a Woman And a Astronaut who must Battle a Robot in Berlin,2006,English             ,Renee,Ball,3,2.99,74,15.99,G
26,Annie Identity,Sci-Fi,A Amazing Panorama of a Pastry Chef And a Boat who must Escape a Woman in An Abandoned Amusement Park,2006,English             ,Adam,Grant,3,0.99,86,15.99,G
26,Annie Identity,Sci-Fi,A Amazing Panorama of a Pastry Chef And a Boat who must Escape a Woman in An Abandoned Amusement Park,2006,English             ,Cate,Mcqueen,3,0.99,86,15.99,G
26,Annie Identity,Sci-Fi,A Amazing Panorama of a Pastry Chef And a Boat who must Escape a Woman in An Abandoned Amusement Park,2006,English             ,Greta,Keitel,3,0.99,86,15.99,G
27,Anonymous Human,Sports,A Amazing Reflection of a Database Administrator And a Astronaut who must Outrace a Database Administrator in A Shark Tank,2006,English             ,Grace,Mostel,7,0.99,179,12.99,NC-17
27,Anonymous Human,Sports,A Amazing Reflection of a Database Administrator And a Astronaut who must Outrace a Database Administrator in A Shark Tank,2006,English             ,Fay,Kilmer,7,0.99,179,12.99,NC-17
27,Anonymous Human,Sports,A Amazing Reflection of a Database Administrator And a Astronaut who must Outrace a Database Administrator in A Shark Tank,2006,English             ,Jim,Mostel,7,0.99,179,12.99,NC-17
27,Anonymous Human,Sports,A Amazing Reflection of a Database Administrator And a Astronaut who must Outrace a Database Administrator in A Shark Tank,2006,English             ,Susan,Davis,7,0.99,179,12.99,NC-17
27,Anonymous Human,Sports,A Amazing Reflection of a Database Administrator And a Astronaut who must Outrace a Database Administrator in A Shark Tank,2006,English             ,Whoopi,Hurt,7,0.99,179,12.99,NC-17
27,Anonymous Human,Sports,A Amazing Reflection of a Database Administrator And a Astronaut who must Outrace a Database Administrator in A Shark Tank,2006,English             ,Emily,Dee,7,0.99,179,12.99,NC-17
27,Anonymous Human,Sports,A Amazing Reflection of a Database Administrator And a Astronaut who must Outrace a Database Administrator in A Shark Tank,2006,English             ,Meryl,Gibson,7,0.99,179,12.99,NC-17
27,Anonymous Human,Sports,A Amazing Reflection of a Database Administrator And a Astronaut who must Outrace a Database Administrator in A Shark Tank,2006,English             ,Mena,Hopper,7,0.99,179,12.99,NC-17
27,Anonymous Human,Sports,A Amazing Reflection of a Database Administrator And a Astronaut who must Outrace a Database Administrator in A Shark Tank,2006,English             ,Ed,Guiness,7,0.99,179,12.99,NC-17
28,Anthem Luke,Comedy,A Touching Panorama of a Waitress And a Woman who must Outrace a Dog in An Abandoned Amusement Park,2006,English             ,Milla,Keitel,5,4.99,91,16.99,PG-13
28,Anthem Luke,Comedy,A Touching Panorama of a Waitress And a Woman who must Outrace a Dog in An Abandoned Amusement Park,2006,English             ,Oprah,Kilmer,5,4.99,91,16.99,PG-13
29,Antitrust Tomatoes,Action,A Fateful Yarn of a Womanizer And a Feminist who must Succumb a Database Administrator in Ancient India,2006,English             ,Bette,Nicholson,5,2.99,168,11.99,NC-17
29,Antitrust Tomatoes,Action,A Fateful Yarn of a Womanizer And a Feminist who must Succumb a Database Administrator in Ancient India,2006,English             ,Uma,Wood,5,2.99,168,11.99,NC-17
29,Antitrust Tomatoes,Action,A Fateful Yarn of a Womanizer And a Feminist who must Succumb a Database Administrator in Ancient India,2006,English             ,Sidney,Crowe,5,2.99,168,11.99,NC-17
29,Antitrust Tomatoes,Action,A Fateful Yarn of a Womanizer And a Feminist who must Succumb a Database Administrator in Ancient India,2006,English             ,Salma,Nolte,5,2.99,168,11.99,NC-17
29,Antitrust Tomatoes,Action,A Fateful Yarn of a Womanizer And a Feminist who must Succumb a Database Administrator in Ancient India,2006,English             ,William,Hackman,5,2.99,168,11.99,NC-17
29,Antitrust Tomatoes,Action,A Fateful Yarn of a Womanizer And a Feminist who must Succumb a Database Administrator in Ancient India,2006,English             ,Renee,Ball,5,2.99,168,11.99,NC-17
29,Antitrust Tomatoes,Action,A Fateful Yarn of a Womanizer And a Feminist who must Succumb a Database Administrator in Ancient India,2006,English             ,Reese,West,5,2.99,168,11.99,NC-17
30,Anything Savannah,Horror,A Epic Story of a Pastry Chef And a Woman who must Chase a Feminist in An Abandoned Fun House,2006,English             ,Joe,Swank,4,2.99,82,27.99,R
30,Anything Savannah,Horror,A Epic Story of a Pastry Chef And a Woman who must Chase a Feminist in An Abandoned Fun House,2006,English             ,Christopher,West,4,2.99,82,27.99,R
30,Anything Savannah,Horror,A Epic Story of a Pastry Chef And a Woman who must Chase a Feminist in An Abandoned Fun House,2006,English             ,Lisa,Monroe,4,2.99,82,27.99,R
31,Apache Divine,Family,A Awe-Inspiring Reflection of a Pastry Chef And a Teacher who must Overcome a Sumo Wrestler in A U-Boat,2006,English             ,Nick,Wahlberg,5,4.99,92,16.99,NC-17
31,Apache Divine,Family,A Awe-Inspiring Reflection of a Pastry Chef And a Teacher who must Overcome a Sumo Wrestler in A U-Boat,2006,English             ,Cuba,Olivier,5,4.99,92,16.99,NC-17
31,Apache Divine,Family,A Awe-Inspiring Reflection of a Pastry Chef And a Teacher who must Overcome a Sumo Wrestler in A U-Boat,2006,English             ,Anne,Cronyn,5,4.99,92,16.99,NC-17
31,Apache Divine,Family,A Awe-Inspiring Reflection of a Pastry Chef And a Teacher who must Overcome a Sumo Wrestler in A U-Boat,2006,English             ,Henry,Berry,5,4.99,92,16.99,NC-17
32,Apocalypse Flamingos,New,A Astounding Story of a Dog And a Squirrel who must Defeat a Woman in An Abandoned Amusement Park,2006,English             ,Mae,Hoffman,6,4.99,119,11.99,R
32,Apocalypse Flamingos,New,A Astounding Story of a Dog And a Squirrel who must Defeat a Woman in An Abandoned Amusement Park,2006,English             ,Vivien,Basinger,6,4.99,119,11.99,R
32,Apocalypse Flamingos,New,A Astounding Story of a Dog And a Squirrel who must Defeat a Woman in An Abandoned Amusement Park,2006,English             ,Oprah,Kilmer,6,4.99,119,11.99,R
32,Apocalypse Flamingos,New,A Astounding Story of a Dog And a Squirrel who must Defeat a Woman in An Abandoned Amusement Park,2006,English             ,Will,Wilson,6,4.99,119,11.99,R
32,Apocalypse Flamingos,New,A Astounding Story of a Dog And a Squirrel who must Defeat a Woman in An Abandoned Amusement Park,2006,English             ,Russell,Close,6,4.99,119,11.99,R
33,Apollo Teen,Drama,A Action-Packed Reflection of a Crocodile And a Explorer who must Find a Sumo Wrestler in An Abandoned Mine Shaft,2006,English             ,Mae,Hoffman,5,2.99,153,15.99,PG-13
33,Apollo Teen,Drama,A Action-Packed Reflection of a Crocodile And a Explorer who must Find a Sumo Wrestler in An Abandoned Mine Shaft,2006,English             ,Woody,Jolie,5,2.99,153,15.99,PG-13
33,Apollo Teen,Drama,A Action-Packed Reflection of a Crocodile And a Explorer who must Find a Sumo Wrestler in An Abandoned Mine Shaft,2006,English             ,Ed,Mansfield,5,2.99,153,15.99,PG-13
33,Apollo Teen,Drama,A Action-Packed Reflection of a Crocodile And a Explorer who must Find a Sumo Wrestler in An Abandoned Mine Shaft,2006,English             ,Albert,Johansson,5,2.99,153,15.99,PG-13
33,Apollo Teen,Drama,A Action-Packed Reflection of a Crocodile And a Explorer who must Find a Sumo Wrestler in An Abandoned Mine Shaft,2006,English             ,Oprah,Kilmer,5,2.99,153,15.99,PG-13
33,Apollo Teen,Drama,A Action-Packed Reflection of a Crocodile And a Explorer who must Find a Sumo Wrestler in An Abandoned Mine Shaft,2006,English             ,Mena,Hopper,5,2.99,153,15.99,PG-13
33,Apollo Teen,Drama,A Action-Packed Reflection of a Crocodile And a Explorer who must Find a Sumo Wrestler in An Abandoned Mine Shaft,2006,English             ,Jeff,Silverstone,5,2.99,153,15.99,PG-13
33,Apollo Teen,Drama,A Action-Packed Reflection of a Crocodile And a Explorer who must Find a Sumo Wrestler in An Abandoned Mine Shaft,2006,English             ,Debbie,Akroyd,5,2.99,153,15.99,PG-13
34,Arabia Dogma,Horror,A Touching Epistle of a Madman And a Mad Cow who must Defeat a Student in Nigeria,2006,English             ,Karl,Berry,6,0.99,62,29.99,NC-17
34,Arabia Dogma,Horror,A Touching Epistle of a Madman And a Mad Cow who must Defeat a Student in Nigeria,2006,English             ,Rip,Crawford,6,0.99,62,29.99,NC-17
34,Arabia Dogma,Horror,A Touching Epistle of a Madman And a Mad Cow who must Defeat a Student in Nigeria,2006,English             ,Julia,Mcqueen,6,0.99,62,29.99,NC-17
34,Arabia Dogma,Horror,A Touching Epistle of a Madman And a Mad Cow who must Defeat a Student in Nigeria,2006,English             ,Johnny,Cage,6,0.99,62,29.99,NC-17
34,Arabia Dogma,Horror,A Touching Epistle of a Madman And a Mad Cow who must Defeat a Student in Nigeria,2006,English             ,Jude,Cruise,6,0.99,62,29.99,NC-17
34,Arabia Dogma,Horror,A Touching Epistle of a Madman And a Mad Cow who must Defeat a Student in Nigeria,2006,English             ,Sean,Williams,6,0.99,62,29.99,NC-17
34,Arabia Dogma,Horror,A Touching Epistle of a Madman And a Mad Cow who must Defeat a Student in Nigeria,2006,English             ,Burt,Posey,6,0.99,62,29.99,NC-17
34,Arabia Dogma,Horror,A Touching Epistle of a Madman And a Mad Cow who must Defeat a Student in Nigeria,2006,English             ,Walter,Torn,6,0.99,62,29.99,NC-17
34,Arabia Dogma,Horror,A Touching Epistle of a Madman And a Mad Cow who must Defeat a Student in Nigeria,2006,English             ,Russell,Bacall,6,0.99,62,29.99,NC-17
34,Arabia Dogma,Horror,A Touching Epistle of a Madman And a Mad Cow who must Defeat a Student in Nigeria,2006,English             ,Frances,Tomei,6,0.99,62,29.99,NC-17
34,Arabia Dogma,Horror,A Touching Epistle of a Madman And a Mad Cow who must Defeat a Student in Nigeria,2006,English             ,Greta,Malden,6,0.99,62,29.99,NC-17
34,Arabia Dogma,Horror,A Touching Epistle of a Madman And a Mad Cow who must Defeat a Student in Nigeria,2006,English             ,Lisa,Monroe,6,0.99,62,29.99,NC-17
35,Arachnophobia Rollercoaster,Horror,A Action-Packed Reflection of a Pastry Chef And a Composer who must Discover a Mad Scientist in The First Manned Space Station,2006,English             ,Grace,Mostel,4,2.99,147,24.99,PG-13
35,Arachnophobia Rollercoaster,Horror,A Action-Packed Reflection of a Pastry Chef And a Composer who must Discover a Mad Scientist in The First Manned Space Station,2006,English             ,Judy,Dean,4,2.99,147,24.99,PG-13
35,Arachnophobia Rollercoaster,Horror,A Action-Packed Reflection of a Pastry Chef And a Composer who must Discover a Mad Scientist in The First Manned Space Station,2006,English             ,Daryl,Wahlberg,4,2.99,147,24.99,PG-13
35,Arachnophobia Rollercoaster,Horror,A Action-Packed Reflection of a Pastry Chef And a Composer who must Discover a Mad Scientist in The First Manned Space Station,2006,English             ,Morgan,Hopkins,4,2.99,147,24.99,PG-13
35,Arachnophobia Rollercoaster,Horror,A Action-Packed Reflection of a Pastry Chef And a Composer who must Discover a Mad Scientist in The First Manned Space Station,2006,English             ,Cuba,Allen,4,2.99,147,24.99,PG-13
35,Arachnophobia Rollercoaster,Horror,A Action-Packed Reflection of a Pastry Chef And a Composer who must Discover a Mad Scientist in The First Manned Space Station,2006,English             ,Rita,Reynolds,4,2.99,147,24.99,PG-13
35,Arachnophobia Rollercoaster,Horror,A Action-Packed Reflection of a Pastry Chef And a Composer who must Discover a Mad Scientist in The First Manned Space Station,2006,English             ,Ewan,Gooding,4,2.99,147,24.99,PG-13
35,Arachnophobia Rollercoaster,Horror,A Action-Packed Reflection of a Pastry Chef And a Composer who must Discover a Mad Scientist in The First Manned Space Station,2006,English             ,Humphrey,Garland,4,2.99,147,24.99,PG-13
36,Argonauts Town,Animation,A Emotional Epistle of a Forensic Psychologist And a Butler who must Challenge a Waitress in An Abandoned Mine Shaft,2006,English             ,Julia,Barrymore,7,0.99,127,12.99,PG-13
36,Argonauts Town,Animation,A Emotional Epistle of a Forensic Psychologist And a Butler who must Challenge a Waitress in An Abandoned Mine Shaft,2006,English             ,Gary,Penn,7,0.99,127,12.99,PG-13
36,Argonauts Town,Animation,A Emotional Epistle of a Forensic Psychologist And a Butler who must Challenge a Waitress in An Abandoned Mine Shaft,2006,English             ,Gene,Willis,7,0.99,127,12.99,PG-13
36,Argonauts Town,Animation,A Emotional Epistle of a Forensic Psychologist And a Butler who must Challenge a Waitress in An Abandoned Mine Shaft,2006,English             ,Dan,Streep,7,0.99,127,12.99,PG-13
36,Argonauts Town,Animation,A Emotional Epistle of a Forensic Psychologist And a Butler who must Challenge a Waitress in An Abandoned Mine Shaft,2006,English             ,Kevin,Garland,7,0.99,127,12.99,PG-13
37,Arizona Bang,Classics,A Brilliant Panorama of a Mad Scientist And a Mad Cow who must Meet a Pioneer in A Monastery,2006,English             ,Karl,Berry,3,2.99,121,28.99,PG
37,Arizona Bang,Classics,A Brilliant Panorama of a Mad Scientist And a Mad Cow who must Meet a Pioneer in A Monastery,2006,English             ,Ray,Johansson,3,2.99,121,28.99,PG
37,Arizona Bang,Classics,A Brilliant Panorama of a Mad Scientist And a Mad Cow who must Meet a Pioneer in A Monastery,2006,English             ,Russell,Bacall,3,2.99,121,28.99,PG
37,Arizona Bang,Classics,A Brilliant Panorama of a Mad Scientist And a Mad Cow who must Meet a Pioneer in A Monastery,2006,English             ,Greta,Keitel,3,2.99,121,28.99,PG
38,Ark Ridgemont,Action,A Beautiful Yarn of a Pioneer And a Monkey who must Pursue a Explorer in The Sahara Desert,2006,English             ,Parker,Goldberg,6,0.99,68,25.99,NC-17
38,Ark Ridgemont,Action,A Beautiful Yarn of a Pioneer And a Monkey who must Pursue a Explorer in The Sahara Desert,2006,English             ,Nick,Degeneres,6,0.99,68,25.99,NC-17
38,Ark Ridgemont,Action,A Beautiful Yarn of a Pioneer And a Monkey who must Pursue a Explorer in The Sahara Desert,2006,English             ,Audrey,Bailey,6,0.99,68,25.99,NC-17
39,Armageddon Lost,Sci-Fi,A Fast-Paced Tale of a Boat And a Teacher who must Succumb a Composer in An Abandoned Mine Shaft,2006,English             ,Angela,Hudson,5,0.99,99,10.99,G
39,Armageddon Lost,Sci-Fi,A Fast-Paced Tale of a Boat And a Teacher who must Succumb a Composer in An Abandoned Mine Shaft,2006,English             ,James,Pitt,5,0.99,99,10.99,G
39,Armageddon Lost,Sci-Fi,A Fast-Paced Tale of a Boat And a Teacher who must Succumb a Composer in An Abandoned Mine Shaft,2006,English             ,Penelope,Cronyn,5,0.99,99,10.99,G
39,Armageddon Lost,Sci-Fi,A Fast-Paced Tale of a Boat And a Teacher who must Succumb a Composer in An Abandoned Mine Shaft,2006,English             ,Cuba,Allen,5,0.99,99,10.99,G
39,Armageddon Lost,Sci-Fi,A Fast-Paced Tale of a Boat And a Teacher who must Succumb a Composer in An Abandoned Mine Shaft,2006,English             ,Kim,Allen,5,0.99,99,10.99,G
39,Armageddon Lost,Sci-Fi,A Fast-Paced Tale of a Boat And a Teacher who must Succumb a Composer in An Abandoned Mine Shaft,2006,English             ,Gene,Mckellen,5,0.99,99,10.99,G
39,Armageddon Lost,Sci-Fi,A Fast-Paced Tale of a Boat And a Teacher who must Succumb a Composer in An Abandoned Mine Shaft,2006,English             ,Gregory,Gooding,5,0.99,99,10.99,G
40,Army Flintstones,Documentary,A Boring Saga of a Database Administrator And a Womanizer who must Battle a Waitress in Nigeria,2006,English             ,Ed,Chase,4,0.99,148,22.99,R
